date,portfolio_value
2021-09-15,10021.98508186262
2021-09-16,10021.824600376689
2021-09-17,10020.840060179049
2021-09-20,10019.17120846905
2021-09-21,10019.078228038943
2021-09-22,10020.037383472949
2021-09-23,10021.243676465305
2021-09-24,10021.40920142635
2021-09-27,10021.12124301386
2021-09-28,10019.098634827142
2021-09-29,10019.264152510445
2021-09-30,10018.030938188072
2021-10-01,10018.030938188072
2021-10-04,10018.030938188072
2021-10-05,10018.030938188072
2021-10-06,10018.000884095258
2021-10-07,10018.867002736055
2021-10-08,10018.682736174516
2021-10-11,10017.952508855033
2021-10-12,10017.706026544372
2021-10-13,10018.065399202429
2021-10-14,10019.751560601842
2021-10-15,10020.527841623201
2021-10-18,10020.831918786582
2021-10-19,10021.595497213637
2021-10-20,10021.595497213637
2021-10-21,10021.595497213637
2021-10-22,10021.595497213637
2021-10-25,10021.595497213637
2021-10-26,10021.595497213637
2021-10-27,10021.595497213637
2021-10-28,10021.595497213637
2021-10-29,10021.595497213637
2021-11-01,10021.595497213637
2021-11-02,10021.595497213637
2021-11-03,10021.595497213637
2021-11-04,10021.595497213637
2021-11-05,10021.595497213637
2021-11-08,10021.595497213637
2021-11-09,10021.595497213637
2021-11-10,10021.595497213637
2021-11-11,10021.595497213637
2021-11-12,10021.595497213637
2021-11-15,10021.595497213637
2021-11-16,10021.595497213637
2021-11-17,10021.595497213637
2021-11-18,10021.595497213637
2021-11-19,10021.595497213637
2021-11-22,10021.595497213637
2021-11-23,10021.595497213637
2021-11-24,10021.595497213637
2021-11-26,10021.595497213637
2021-11-29,10021.595497213637
2021-11-30,10021.595497213637
2021-12-01,10021.595497213637
2021-12-02,10021.565432427145
2021-12-03,10020.69342003437
2021-12-06,10021.8699778433
2021-12-07,10023.949236760365
2021-12-08,10024.220927529828
2021-12-09,10023.526366796857
2021-12-10,10024.488216114181
2021-12-13,10023.574579865719
2021-12-14,10022.871271020489
2021-12-15,10024.457548495555
2021-12-16,10023.548279270979
2021-12-17,10022.460587936843
2021-12-20,10021.38544915929
2021-12-21,10023.161976979303
2021-12-22,10024.179964705132
2021-12-23,10024.819793478511
2021-12-27,10026.252637375926
2021-12-28,10026.252637375926
2021-12-29,10026.252637375926
2021-12-30,10026.252637375926
2021-12-31,10026.252637375926
2022-01-03,10026.252637375926
2022-01-04,10026.252637375926
2022-01-05,10026.252637375926
2022-01-06,10026.252637375926
2022-01-07,10026.252637375926
2022-01-10,10026.252637375926
2022-01-11,10026.230925081025
2022-01-12,10026.426595801579
2022-01-13,10025.426683334037
2022-01-14,10025.455959040464
2022-01-18,10024.16685837298
2022-01-19,10024.16685837298
2022-01-20,10024.16685837298
2022-01-21,10024.16685837298
2022-01-24,10024.16685837298
2022-01-25,10024.16685837298
2022-01-26,10024.16685837298
2022-01-27,10024.16685837298
2022-01-28,10024.136785872406
2022-01-31,10025.94225498045
2022-02-01,10026.631762716572
2022-02-02,10027.629766512273
2022-02-03,10025.191490554682
2022-02-04,10025.667804117993
2022-02-07,10025.341179154173
2022-02-08,10026.175884976892
2022-02-09,10027.641724703137
2022-02-10,10027.641724703137
2022-02-11,10027.641724703137
2022-02-14,10027.641724703137
2022-02-15,10027.611641777961
2022-02-16,10027.724041916912
2022-02-17,10025.57958185257
2022-02-18,10024.914160900631
2022-02-22,10024.914160900631
2022-02-23,10024.914160900631
2022-02-24,10024.914160900631
2022-02-25,10024.884086158148
2022-02-28,10024.627578253225
2022-03-01,10023.10467426807
2022-03-02,10024.916145983958
2022-03-03,10024.416900444277
2022-03-04,10023.606197762016
2022-03-07,10020.659791022339
2022-03-08,10020.659791022339
2022-03-09,10020.629729042965
2022-03-10,10020.177239356626
2022-03-11,10018.908861492337
2022-03-14,10018.189105720445
2022-03-15,10020.339014748852
2022-03-16,10022.554581760682
2022-03-17,10023.832325410865
2022-03-18,10024.93357807929
2022-03-21,10024.93357807929
2022-03-22,10024.93357807929
2022-03-23,10024.93357807929
2022-03-24,10024.93357807929
2022-03-25,10024.93357807929
2022-03-28,10024.93357807929
2022-03-29,10024.93357807929
2022-03-30,10024.93357807929
2022-03-31,10024.93357807929
2022-04-01,10024.93357807929
2022-04-04,10024.93357807929
2022-04-05,10024.93357807929
2022-04-06,10024.93357807929
2022-04-07,10024.93357807929
2022-04-08,10024.93357807929
2022-04-11,10024.93357807929
2022-04-12,10024.93357807929
2022-04-13,10024.903503278556
2022-04-14,10023.65521662233
2022-04-18,10023.695926324399
2022-04-19,10025.294730293183
2022-04-20,10025.220110260112
2022-04-21,10023.716288385795
2022-04-22,10020.969208634042
2022-04-25,10020.969208634042
2022-04-26,10020.969208634042
2022-04-27,10020.969208634042
2022-04-28,10020.939145726416
2022-04-29,10017.206866222481
2022-05-02,10017.206866222481
2022-05-03,10017.176976754097
2022-05-04,10020.21104200068
2022-05-05,10016.562009407906
2022-05-06,10015.970983101754
2022-05-09,10012.791094670967
2022-05-10,10012.791094670967
2022-05-11,10012.791094670967
2022-05-12,10012.791094670967
2022-05-13,10012.762257555489
2022-05-16,10012.372220018868
2022-05-17,10014.341488817696
2022-05-18,10010.40293596125
2022-05-19,10009.800706768136
2022-05-20,10009.800706768136
2022-05-23,10009.772214222818
2022-05-24,10009.047208119302
2022-05-25,10009.879903126626
2022-05-26,10011.779782582193
2022-05-27,10014.130802375132
2022-05-31,10014.10116056605
2022-06-01,10013.301966230112
2022-06-02,10015.168367902475
2022-06-03,10013.52928404017
2022-06-06,10013.828402082163
2022-06-07,10014.773554364878
2022-06-08,10013.691996137339
2022-06-09,10011.32301494227
2022-06-10,10011.32301494227
2022-06-13,10011.32301494227
2022-06-14,10011.32301494227
2022-06-15,10011.295794407755
2022-06-16,10008.266499302012
2022-06-17,10008.266499302012
2022-06-21,10008.239458934122
2022-06-22,10008.076060191446
2022-06-23,10008.95800294047
2022-06-24,10011.790323002724
2022-06-27,10011.432252629189
2022-06-28,10009.524156315712
2022-06-29,10009.44966290751
2022-06-30,10008.679904032997
2022-07-01,10008.652418844704
2022-07-05,10008.825453512673
2022-07-06,10009.13545870066
2022-07-07,10010.514845602516
2022-07-08,10010.437948935036
2022-07-11,10009.370962851051
2022-07-12,10008.553877584938
2022-07-13,10008.073256247048
2022-07-14,10007.852194540505
2022-07-15,10009.587248556618
2022-07-18,10008.823050253395
2022-07-19,10011.303084127907
2022-07-20,10011.875407806496
2022-07-21,10011.875407806496
2022-07-22,10011.875407806496
2022-07-25,10011.875407806496
2022-07-26,10011.875407806496
2022-07-27,10011.875407806496
2022-07-28,10011.875407806496
2022-07-29,10011.875407806496
2022-08-01,10011.875407806496
2022-08-02,10011.875407806496
2022-08-03,10011.875407806496
2022-08-04,10011.875407806496
2022-08-05,10011.875407806496
2022-08-08,10011.875407806496
2022-08-09,10011.875407806496
2022-08-10,10011.875407806496
2022-08-11,10011.875407806496
2022-08-12,10011.875407806496
2022-08-15,10011.875407806496
2022-08-16,10011.875407806496
2022-08-17,10011.875407806496
2022-08-18,10011.875407806496
2022-08-19,10011.875407806496
2022-08-22,10011.875407806496
2022-08-23,10011.875407806496
2022-08-24,10011.845584601693
2022-08-25,10013.249004096322
2022-08-26,10009.836559027963
2022-08-29,10009.163496402078
2022-08-30,10009.163496402078
2022-08-31,10009.163496402078
2022-09-01,10009.163496402078
2022-09-02,10009.163496402078
2022-09-06,10009.163496402078
2022-09-07,10009.134818773751
2022-09-08,10009.759635668282
2022-09-09,10011.25437901545
2022-09-12,10012.304565172677
2022-09-13,10008.010139208322
2022-09-14,10008.37060521174
2022-09-15,10007.29401372004
2022-09-16,10006.55087768107
2022-09-19,10006.522750415139
2022-09-20,10005.44654802256
2022-09-21,10003.802514154153
2022-09-22,10003.802514154153
2022-09-23,10003.802514154153
2022-09-26,10003.802514154153
2022-09-27,10003.802514154153
2022-09-28,10003.775691361338
2022-09-29,10001.908030838877
2022-09-30,10000.528475723368
2022-10-03,10000.501936698252
2022-10-04,10003.243117118174
2022-10-05,10003.030752921397
2022-10-06,10002.092116141612
2022-10-07,9999.580168509776
2022-10-10,9998.911757254893
2022-10-11,9998.361578727061
2022-10-12,9998.051038224132
2022-10-13,9998.036897252125
2022-10-14,9996.962713659232
2022-10-17,9998.146381912953
2022-10-18,9998.701505997968
2022-10-19,9998.362765303438
2022-10-20,9997.964776242517
2022-10-21,9999.10850713084
2022-10-24,9999.68376543928
2022-10-25,9999.68376543928
2022-10-26,9999.68376543928
2022-10-27,9999.68376543928
2022-10-28,9999.68376543928
2022-10-31,9999.68376543928
2022-11-01,9999.68376543928
2022-11-02,9999.68376543928
2022-11-03,9999.68376543928
2022-11-04,9999.656521334513
2022-11-07,10000.525211825236
2022-11-08,10001.019878878458
2022-11-09,9999.120831026896
2022-11-10,10004.053410406932
2022-11-11,10004.053410406932
2022-11-14,10004.053410406932
2022-11-15,10004.053410406932
2022-11-16,10004.053410406932
2022-11-17,10004.053410406932
2022-11-18,10004.053410406932
2022-11-21,10004.053410406932
2022-11-22,10004.053410406932
2022-11-23,10004.053410406932
2022-11-25,10004.053410406932
2022-11-28,10004.053410406932
2022-11-29,10004.053410406932
2022-11-30,10004.053410406932
2022-12-01,10004.053410406932
2022-12-02,10004.053410406932
2022-12-05,10004.053410406932
2022-12-06,10004.053410406932
2022-12-07,10004.053410406932
2022-12-08,10004.024726459178
2022-12-09,10003.310485431346
2022-12-12,10004.678649493846
2022-12-13,10005.407386371287
2022-12-14,10004.78723866621
2022-12-15,10002.429725238475
2022-12-16,10001.291859808025
2022-12-19,10001.291859808025
2022-12-20,10001.291859808025
2022-12-21,10001.263772095164
2022-12-22,9999.928093994578
2022-12-23,10000.458970154246
2022-12-27,10000.09293469282
2022-12-28,9998.943909729442
2022-12-29,10000.587441528758
